Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-24 00:00:00-04:00,167.73059220926098,170.16768674880004,166.41457008281662,170.15794372558594,34277600,0.0,0.0
2020-04-27 00:00:00-04:00,172.14659836045615,172.44879568940252,168.93938863973779,169.67051696777344,33194400,0.0,0.0
2020-04-28 00:00:00-04:00,171.17176210226341,171.24975090959097,165.12777084539783,165.53720092773438,34392700,0.0,0.0
2020-04-29 00:00:00-04:00,168.86141041829168,173.2091788183072,167.55513129361222,172.96546936035156,51286600,0.0,0.0
2020-04-30 00:00:00-04:00,175.47081421443718,175.86074340719784,171.7956713295448,174.70069885253906,53875900,0.0,0.0
2020-05-01 00:00:00-04:00,171.3765061714743,174.1450422435936,169.631537996727,170.17745971679688,39370500,0.0,0.0
2020-05-04 00:00:00-04:00,170.09946064414876,174.49597396279222,169.42682015224995,174.33999633789062,30372900,0.0,0.0
2020-05-05 00:00:00-04:00,176.0752084760618,179.02896598447478,175.37332403100868,176.21168518066406,36839200,0.0,0.0
2020-05-06 00:00:00-04:00,177.49848232082965,179.565133858858,177.05980825141643,177.9468994140625,32139300,0.0,0.0
2020-05-07 00:00:00-04:00,179.53588972220624,179.906332874798,177.9859010703283,178.98023986816406,28316000,0.0,0.0
2020-05-08 00:00:00-04:00,180.32550487282737,180.34500579516734,178.74627228473375,180.03305053710938,30877800,0.0,0.0
2020-05-11 00:00:00-04:00,178.5415499889165,182.79184369826143,178.24911052771367,182.04122924804688,30892700,0.0,0.0
2020-05-12 00:00:00-04:00,182.0997109670014,182.33366252803262,177.7129406995274,177.9176483154297,32038200,0.0,0.0
2020-05-13 00:00:00-04:00,177.9566454038591,179.41890212061253,172.09786063883328,175.2270965576172,44711500,0.0,0.0
2020-05-14 00:00:00-04:00,173.07270206299302,176.1434501571855,171.25950310137344,175.9874725341797,41873900,0.0,0.0
2020-05-15 00:00:00-04:00,174.55444408905169,182.35314604231993,172.5462807160601,178.55128479003906,46610400,0.0,0.0
2020-05-18 00:00:00-04:00,181.07612337478758,181.51479741472397,179.3311702382071,180.25726318359375,35264500,0.0,0.0
2020-05-19 00:00:00-04:00,180.37422734666453,181.90472975115486,178.87298375947418,179.00946044921875,26799100,0.0,0.0
2020-05-20 00:00:00-04:00,180.66150590759966,181.67816903386148,179.81103986095886,181.492431640625,31261300,0.51,0.0
2020-05-21 00:00:00-04:00,181.23831102301253,182.47980744647705,179.17567370118414,179.31253051757812,29119500,0.0,0.0
2020-05-22 00:00:00-04:00,179.0778769355892,180.3193730095039,178.4424587470213,179.39068603515625,20826900,0.0,0.0
2020-05-26 00:00:00-04:00,182.1572099638006,182.31362201299365,177.0348421410573,177.49429321289062,36073600,0.0,0.0
2020-05-27 00:00:00-04:00,176.15502114579178,177.90484910595777,172.63583982438692,177.7288818359375,39517100,0.0,0.0
2020-05-28 00:00:00-04:00,176.6829056855485,180.01634953384718,176.33098606646953,177.3280792236328,33810200,0.0,0.0
2020-05-29 00:00:00-04:00,178.62821926990344,180.1336589375648,176.36030452652477,179.1365509033203,42130400,0.0,0.0
2020-06-01 00:00:00-04:00,178.44246876242855,178.89214958136603,177.3867249403979,178.72596740722656,22622400,0.0,0.0
2020-06-02 00:00:00-04:00,180.1141193761944,180.8472840412264,177.27922197124664,180.75930786132812,30794600,0.0,0.0
2020-06-03 00:00:00-04:00,180.67133149608966,181.76618595487352,179.4591605479552,181.19920349121094,27311000,0.0,0.0
2020-06-04 00:00:00-04:00,180.1629617969524,181.66838636007188,178.20785643814938,178.81393432617188,28761800,0.0,0.0
2020-06-05 00:00:00-04:00,178.52068546693064,183.51598081293594,177.92437766928052,182.9978790283203,39893600,0.0,0.0
2020-06-08 00:00:00-04:00,181.76619020628922,184.3176038943104,180.29986084343278,184.13186645507812,33211600,0.0,0.0
2020-06-09 00:00:00-04:00,183.77992227986564,186.41931179743918,183.0565278542254,185.53952026367188,29783900,0.0,0.0
2020-06-10 00:00:00-04:00,186.83969009672344,194.06380541353863,186.7223736059422,192.4215087890625,43872300,0.0,0.0
2020-06-11 00:00:00-04:00,188.7947888593401,191.3657427412656,181.89326804577755,182.08877563476562,52854700,0.0,0.0
2020-06-12 00:00:00-04:00,186.26290806215417,187.4164281480892,181.0232243417934,183.52577209472656,43373600,0.0,0.0
2020-06-15 00:00:00-04:00,180.43670627112968,186.5366414056565,179.8794939885846,184.69883728027344,32770200,0.0,0.0
2020-06-16 00:00:00-04:00,188.56015564334777,191.18977501520502,187.16226232400845,189.2248992919922,42556700,0.0,0.0
2020-06-17 00:00:00-04:00,190.65212772822218,191.9131792352535,189.3422105125841,189.87986755371094,25687800,0.0,0.0
2020-06-18 00:00:00-04:00,189.64527793659397,192.07939022429883,189.64527793659397,191.9132080078125,23061600,0.0,0.0
2020-06-19 00:00:00-04:00,194.13222401101967,194.81650804782467,190.00694963964386,190.76943969726562,44441100,0.0,0.0
2020-06-22 00:00:00-04:00,191.39506326042334,196.253502050248,190.84763605868633,196.06777954101562,32818900,0.0,0.0
2020-06-23 00:00:00-04:00,197.55365315999623,199.37190206945934,196.90846469489932,197.37770080566406,30917400,0.0,0.0
2020-06-24 00:00:00-04:00,197.07468712768957,198.68764358139765,192.14781174554622,193.39907836914062,36740600,0.0,0.0
2020-06-25 00:00:00-04:00,193.35994845558915,196.10686946017498,191.0822486224083,195.84292602539062,27803900,0.0,0.0
2020-06-26 00:00:00-04:00,195.24660114744262,195.4030131629949,190.50547939164562,191.9229278564453,54675800,0.0,0.0
2020-06-29 00:00:00-04:00,191.3853014649754,194.07357188233297,189.2053627212747,193.985595703125,26701600,0.0,0.0
2020-06-30 00:00:00-04:00,193.43816013244182,199.8117938890982,193.30130333193136,198.9417724609375,34310300,0.0,0.0
2020-07-01 00:00:00-04:00,198.58007676921247,201.71802784524223,197.2408341958052,200.1050567626953,32061200,0.0,0.0
2020-07-02 00:00:00-04:00,201.0630834175197,203.3505686548554,200.39835457192203,201.63006591796875,29315800,0.0,0.0
2020-07-06 00:00:00-04:00,204.14233338582122,206.39070759289612,203.41893901351713,205.97035217285156,31897600,0.0,0.0
2020-07-07 00:00:00-04:00,205.72596083733276,209.8512343866471,203.32118957058836,203.57534790039062,33600700,0.0,0.0
2020-07-08 00:00:00-04:00,205.35454120107735,208.4729223668029,204.00551344992473,208.05258178710938,33600000,0.0,0.0
2020-07-09 00:00:00-04:00,211.47400052806964,211.522881151674,206.7230932894031,209.50912475585938,33121700,0.0,0.0
2020-07-10 00:00:00-04:00,208.82482238013938,209.2745032270296,206.34184485487327,208.8737030029297,26177600,0.0,0.0
2020-07-13 00:00:00-04:00,209.66553025317157,210.95590716982338,201.8646627179169,202.421875,38135600,0.0,0.0
2020-07-14 00:00:00-04:00,201.50297296754954,204.1619179026095,197.4950003314785,203.6731414794922,37591800,0.0,0.0
2020-07-15 00:00:00-04:00,204.85595579592245,206.5862283728558,200.42764294758052,203.3700714111328,32179400,0.0,0.0
2020-07-16 00:00:00-04:00,200.78936448197777,201.08263334222644,197.76872952884636,199.34259033203125,29940700,0.0,0.0
2020-07-17 00:00:00-04:00,199.8802178134981,200.4374151407827,196.86935346576095,198.32591247558594,31635300,0.0,0.0
2020-07-20 00:00:00-04:00,200.3983492096366,207.53448853060036,198.45301352306006,206.85020446777344,36884800,0.0,0.0
2020-07-21 00:00:00-04:00,208.8639357994506,209.137649391422,203.36030873664305,204.06414794921875,37990400,0.0,0.0
2020-07-22 00:00:00-04:00,204.50403314840528,207.53445265223763,203.7122178042886,206.99679565429688,49605700,0.0,0.0
2020-07-23 00:00:00-04:00,202.5391751852761,206.18544309974274,197.61230052150506,197.99354553222656,67457000,0.0,0.0
2020-07-24 00:00:00-04:00,195.92113606695077,198.30636735471614,193.07645375656148,196.78138732910156,39827000,0.0,0.0
2020-07-27 00:00:00-04:00,196.94755902362397,199.39144096423948,196.35125123346293,199.27413940429688,30160900,0.0,0.0
2020-07-28 00:00:00-04:00,199.03953493243776,200.10506395125543,197.21151588948706,197.4852294921875,23251400,0.0,0.0
2020-07-29 00:00:00-04:00,197.95445110083722,200.05618375095432,197.47544483695728,199.47943115234375,19632600,0.0,0.0
2020-07-30 00:00:00-04:00,196.48811610449616,199.87045541253931,195.09022273679722,199.32301330566406,25079600,0.0,0.0
2020-07-31 00:00:00-04:00,199.81177328902552,200.49607213730098,194.54276463818454,200.4080810546875,51044000,0.0,0.0
2020-08-03 00:00:00-04:00,206.77198613011697,212.7546048892271,205.71622724622586,211.67929077148438,78983000,0.0,0.0
2020-08-04 00:00:00-04:00,209.36247901064985,209.94901665050386,205.58912464881092,208.50222778320312,49280100,0.0,0.0
2020-08-05 00:00:00-04:00,210.07607494677757,210.17383618593053,206.8208374940301,208.1600799560547,28806400,0.0,0.0
2020-08-06 00:00:00-04:00,207.57356439530028,211.51310110790448,206.80130422256295,211.49356079101562,32656800,0.0,0.0
2020-08-07 00:00:00-04:00,210.0272444531,210.85815546011327,206.1952239967006,207.71043395996094,27820400,0.0,0.0
2020-08-10 00:00:00-04:00,206.91857631365227,207.12386894192085,201.718003754002,203.57534790039062,36716500,0.0,0.0
2020-08-11 00:00:00-04:00,202.50983018880768,202.98882148733702,198.58006397823078,198.81468200683594,36446500,0.0,0.0
2020-08-12 00:00:00-04:00,200.68182795918028,205.55982229229303,200.15395595717882,204.49429321289062,28013100,0.0,0.0
2020-08-13 00:00:00-04:00,204.73866851690957,206.60579801502013,203.47761700438093,204.01527404785156,22588900,0.0,0.0
2020-08-14 00:00:00-04:00,204.0739281094161,204.88529876690953,202.85198704384274,204.21078491210938,17958900,0.0,0.0
2020-08-17 00:00:00-04:00,204.89510087678767,206.4494064615162,204.23035712538726,205.55982971191406,20184800,0.0,0.0
2020-08-18 00:00:00-04:00,205.80418802058384,207.59311141915,204.51382609214363,206.74264526367188,21336200,0.0,0.0
2020-08-19 00:00:00-04:00,207.24239995766567,207.8401491996221,205.0473831612966,205.48834228515625,27627600,0.51,0.0
2020-08-20 00:00:00-04:00,205.33158562489797,210.68193339621828,204.71424873183372,210.27037048339844,26981500,0.0,0.0
2020-08-21 00:00:00-04:00,209.56479438776182,211.90679256062776,208.57508480881404,208.74166870117188,36249300,0.0,0.0
2020-08-24 00:00:00-04:00,210.47610702122708,211.19145631722702,208.16350514701963,209.39820861816406,25460100,0.0,0.0
2020-08-25 00:00:00-04:00,208.82006401042946,212.25956310287762,208.82006401042946,212.12237548828125,23043700,0.0,0.0
2020-08-26 00:00:00-04:00,213.504090177113,217.62952791865024,212.99452970074117,216.70840454101562,39600800,0.0,0.0
2020-08-27 00:00:00-04:00,218.41343563901864,226.50753489666909,214.9935240582014,222.02932739257812,57602200,0.0,0.0
2020-08-28 00:00:00-04:00,223.5971964243586,226.00779604773297,222.0293400010576,224.3125457763672,26292900,0.0,0.0
2020-08-31 00:00:00-04:00,222.44090478604883,224.10675879177796,219.80492867616738,221.00042724609375,28774200,0.0,0.0
2020-09-01 00:00:00-04:00,220.9808285639815,222.88186779665773,219.92251760087316,222.7054901123047,25725500,0.0,0.0
2020-09-02 00:00:00-04:00,223.39141445716453,228.18320229985824,222.78387142324155,226.99749755859375,34080800,0.0,0.0
2020-09-03 00:00:00-04:00,224.66532460541876,224.70451466274693,210.6427303423524,212.93572998046875,58400300,0.0,0.0
2020-09-04 00:00:00-04:00,210.77994081931558,213.97446164555626,201.0689695215585,209.94700622558594,59664100,0.0,0.0
2020-09-08 00:00:00-04:00,202.35260997117348,205.81171150233948,198.13896909753083,198.58973693847656,52924300,0.0,0.0
2020-09-09 00:00:00-04:00,203.43054024221868,210.52512155929676,202.5486069893414,207.04641723632812,45679000,0.0,0.0
2020-09-10 00:00:00-04:00,209.11402286254207,210.42712138024902,200.01061178479114,201.24530029296875,35461500,0.0,0.0
2020-09-11 00:00:00-04:00,203.03855176594934,204.43983914203702,197.19826194259198,199.93222045898438,33620100,0.0,0.0
2020-09-14 00:00:00-04:00,200.13803081935345,204.99840535911704,199.93224189925067,201.28453063964844,30375800,0.0,0.0
2020-09-15 00:00:00-04:00,204.23403698605244,205.56672299217382,202.77395714883062,204.58680725097656,21823900,0.0,0.0
2020-09-16 00:00:00-04:00,206.38987092961042,206.4192672088368,200.52997835065702,200.93174743652344,26328100,0.0,0.0
2020-09-17 00:00:00-04:00,196.03218712316067,200.2262261573563,195.943998276969,198.83474731445312,34011300,0.0,0.0
2020-09-18 00:00:00-04:00,198.72694202894215,199.55986154956955,192.30849007051754,196.36534118652344,55225300,0.0,0.0
2020-09-21 00:00:00-04:00,193.22959694808705,198.6387362934567,192.43586755086514,198.47213745117188,39839700,0.0,0.0
2020-09-22 00:00:00-04:00,200.94154831168922,203.9205009654013,198.0214031708369,203.254150390625,33517100,0.0,0.0
2020-09-23 00:00:00-04:00,203.7245078472175,203.92050298736729,196.01257456641457,196.5613250732422,30803800,0.0,0.0
2020-09-24 00:00:00-04:00,195.83618505073048,201.4413048072333,195.19923078838804,199.10910034179688,31202500,0.0,0.0
2020-09-25 00:00:00-04:00,199.46188826290833,204.84161708764788,198.47216361542544,203.64613342285156,29437300,0.0,0.0
2020-09-28 00:00:00-04:00,206.64467814728923,208.30073847774395,203.88130802023514,205.2335968017578,32004900,0.0,0.0
2020-09-29 00:00:00-04:00,205.14543277610642,205.85097353423487,202.65643761483875,203.09739685058594,24221900,0.0,0.0
2020-09-30 00:00:00-04:00,203.55792557155533,207.72256814351115,202.39182325903488,206.105712890625,33829100,0.0,0.0
2020-10-01 00:00:00-04:00,209.20225961066038,209.6922175811223,207.0758438131354,208.1929473876953,27158400,0.0,0.0
2020-10-02 00:00:00-04:00,203.82251939410642,206.75247349323584,201.41191955686207,202.0488739013672,33154800,0.0,0.0
2020-10-05 00:00:00-04:00,203.05818610386783,206.18412040366044,202.82300089100337,206.15472412109375,21331600,0.0,0.0
2020-10-06 00:00:00-04:00,204.62606474212436,205.95873613775885,200.7064007719107,201.77450561523438,28554300,0.0,0.0
2020-10-07 00:00:00-04:00,202.90138196948834,205.89012842708306,202.56821415515446,205.61575317382812,25681100,0.0,0.0
2020-10-08 00:00:00-04:00,206.28210671237773,206.94845735122942,204.1361032850264,206.3507080078125,19925800,0.0,0.0
2020-10-09 00:00:00-04:00,206.98763037789553,211.5246457578873,206.98763037789553,211.47564697265625,26458000,0.0,0.0
2020-10-12 00:00:00-04:00,214.39581826192494,219.36399963321952,212.45558873960994,216.95339965820312,40461400,0.0,0.0
2020-10-13 00:00:00-04:00,218.24687608924793,220.6868721261984,216.00286024690055,218.38406372070312,28950800,0.0,0.0
2020-10-14 00:00:00-04:00,218.52125967431473,219.71675834495264,214.72898968354676,216.4242401123047,23421700,0.0,0.0
2020-10-15 00:00:00-04:00,212.73973932237865,215.93425964517397,211.67161967052826,215.24832153320312,22733100,0.0,0.0
2020-10-16 00:00:00-04:00,215.728470735418,217.82549007905996,214.91515372915006,215.24832153320312,26057900,0.0,0.0
2020-10-19 00:00:00-04:00,215.99306292728917,217.83530962146477,209.42762932563784,209.91758728027344,27625800,0.0,0.0
2020-10-20 00:00:00-04:00,211.46585574602642,213.00431594498633,208.8102770587177,210.3389434814453,22753500,0.0,0.0
2020-10-21 00:00:00-04:00,208.83968010279486,212.56336366088794,208.83968010279486,210.48594665527344,22724900,0.0,0.0
2020-10-22 00:00:00-04:00,209.6333861634208,211.7206116643599,207.44817805095914,210.57411193847656,22351500,0.0,0.0
2020-10-23 00:00:00-04:00,210.7112957889132,211.93619055351056,208.8788580058207,211.88719177246094,18879600,0.0,0.0
2020-10-26 00:00:00-04:00,209.5550201433223,211.9950011525749,203.92050374662486,205.86073303222656,37111600,0.0,0.0
2020-10-27 00:00:00-04:00,207.3403923650319,210.35853499553744,206.1057037694144,208.96705627441406,36700300,0.0,0.0
2020-10-28 00:00:00-04:00,203.49914576803303,204.6456456477934,198.0410216420457,198.60935974121094,51195600,0.0,0.0
2020-10-29 00:00:00-04:00,199.97142861768407,203.19534508731653,199.28547558163865,200.60836791992188,31432600,0.0,0.0
2020-10-30 00:00:00-04:00,199.41287658807238,200.1870035348685,195.61079828410476,198.403564453125,36953700,0.0,0.0
2020-11-02 00:00:00-05:00,200.1870147504735,201.15713688457873,196.10076719851,198.26638793945312,30842200,0.0,0.0
2020-11-03 00:00:00-05:00,199.79504735366768,203.9400873223734,199.04050794251756,202.28402709960938,27512000,0.0,0.0
2020-11-04 00:00:00-05:00,209.7216103908639,213.93525185753833,208.15373893041237,212.04400634765625,42311800,0.0,0.0
2020-11-05 00:00:00-05:00,217.58052501782143,219.61875193244623,216.7084004442285,218.805419921875,36080100,0.0,0.0
2020-11-06 00:00:00-05:00,217.79610755593478,219.853936974154,213.6510673903376,219.22679138183594,25231900,0.0,0.0
2020-11-09 00:00:00-05:00,219.93232406265508,223.53840734956563,213.5040782365416,214.0038299560547,44395000,0.0,0.0
2020-11-10 00:00:00-05:00,210.19197633972874,212.1518082869523,205.5079791820509,206.77206420898438,44045100,0.0,0.0
2020-11-11 00:00:00-05:00,208.12430675541708,213.66082479420126,207.93812036946127,212.2007598876953,29440800,0.0,0.0
2020-11-12 00:00:00-05:00,212.84755359130892,214.70938794610385,210.1527846843351,211.11309814453125,21593900,0.0,0.0
2020-11-13 00:00:00-05:00,212.01459392080292,213.05330232951212,209.85878204109886,212.1615753173828,18621100,0.0,0.0
2020-11-16 00:00:00-05:00,210.55453943908614,213.36690843723113,210.21157782139213,212.8671417236328,24953300,0.0,0.0
2020-11-17 00:00:00-05:00,211.75984785332227,213.30810193339383,209.78041340020852,210.1527862548828,24154100,0.0,0.0
2020-11-18 00:00:00-05:00,209.9071409836144,211.40051687984655,207.23479042887317,207.38217163085938,28372800,0.56,0.0
2020-11-19 00:00:00-05:00,207.67691069381513,209.29799891015563,206.252300755938,208.6986846923828,24792700,0.0,0.0
2020-11-20 00:00:00-05:00,208.48254302556785,209.55344411736863,206.32108701701807,206.70425415039062,22843100,0.0,0.0
2020-11-23 00:00:00-05:00,207.25441884422116,208.57094013495646,204.51330272446788,206.42913818359375,25683500,0.0,0.0
2020-11-24 00:00:00-05:00,205.91826474853488,210.49663148640337,205.20105755298556,210.11346435546875,33979700,0.0,0.0
2020-11-25 00:00:00-05:00,211.34158868882804,211.51842815674692,208.73801880128394,210.12330627441406,21012900,0.0,0.0
2020-11-27 00:00:00-05:00,211.0861094456945,212.4812310672329,210.2902870143928,211.45944213867188,14512200,0.0,0.0
2020-11-30 00:00:00-05:00,210.34926694290183,210.99769325243741,207.14636808780153,210.31979370117188,33064800,0.0,0.0
2020-12-01 00:00:00-05:00,210.75207193458948,213.51285715948168,209.61240494619625,212.42230224609375,30904500,0.0,0.0
